id,n_victimas,aaaa,mm,dd,fecha,participantes
LC-2019-0376941,1,2019,6,17,2019-06-17,SD-SD
LC-2019-0377007,1,2019,6,17,2019-06-17,AUTO-SD
LC-2019-0377009,1,2019,6,17,2019-06-17,SD-SD
LC-2019-0377045,1,2019,6,17,2019-06-17,SD-SD
LC-2019-0377074,1,2019,6,17,2019-06-17,SD-SD
LC-2019-0377080,1,2019,6,17,2019-06-17,SD-SD
LC-2019-0377131,1,2019,6,17,2019-06-17,SD-SD
LC-2019-0377182,1,2019,6,17,2019-06-17,SD-SD
LC-2019-0377189,3,2019,6,17,2019-06-17,SD-SD
LC-2019-0377230,1,2019,6,17,2019-06-17,MOTO-SD
LC-2019-0377265,1,2019,6,17,2019-06-17,SD-SD
LC-2019-0377293,1,2019,6,17,2019-06-17,SD-SD
LC-2019-0377365,1,2019,6,17,2019-06-17,SD-SD
LC-2019-0378222,1,2019,6,17,2019-06-17,SD-SD
LC-2019-0402090,1,2019,6,17,2019-06-17,SD-SD
LC-2019-0396729,1,2019,6,18,2019-06-18,CICLISTA-SD
LC-2019-0377379,1,2019,6,18,2019-06-18,SD-SD
LC-2019-0377391,1,2019,6,18,2019-06-18,SD-SD
LC-2019-0377435,1,2019,6,18,2019-06-18,SD-SD
LC-2019-0377460,1,2019,6,18,2019-06-18,SD-SD
LC-2019-0377582,1,2019,6,18,2019-06-18,SD-SD
LC-2019-0377620,1,2019,6,18,2019-06-18,SD-SD
LC-2019-0377668,1,2019,6,18,2019-06-18,SD-SD
LC-2019-0377681,1,2019,6,18,2019-06-18,PEATON-SD
LC-2019-0377684,1,2019,6,18,2019-06-18,SD-SD
LC-2019-0377686,1,2019,6,18,2019-06-18,SD-SD
LC-2019-0377688,1,2019,6,18,2019-06-18,SD-SD
LC-2019-0377722,1,2019,6,18,2019-06-18,SD-SD
LC-2019-0377857,4,2019,6,18,2019-06-18,SD-SD
LC-2019-0378048,1,2019,6,18,2019-06-18,PEATON-SD
LC-2019-0378151,1,2019,6,18,2019-06-18,SD-SD
LC-2019-0378158,1,2019,6,18,2019-06-18,AUTO-SD
LC-2019-0378221,1,2019,6,18,2019-06-18,SD-SD
LC-2019-0378230,2,2019,6,18,2019-06-18,SD-SD
LC-2019-0378357,1,2019,6,18,2019-06-18,SD-SD
LC-2019-0378460,1,2019,6,18,2019-06-18,SD-SD
LC-2019-0378573,1,2019,6,18,2019-06-18,SD-SD
LC-2019-0378852,1,2019,6,18,2019-06-18,SD-SD
LC-2019-0378910,1,2019,6,18,2019-06-18,SD-SD
LC-2019-0378981,2,2019,6,18,2019-06-18,SD-SD
LC-2019-0379074,1,2019,6,18,2019-06-18,SD-SD
LC-2019-0379079,1,2019,6,18,2019-06-18,SD-SD
LC-2019-0379093,1,2019,6,18,2019-06-18,SD-SD
LC-2019-0379101,1,2019,6,18,2019-06-18,SD-SD
LC-2019-0379179,1,2019,6,18,2019-06-18,SD-SD
LC-2019-0379296,1,2019,6,18,2019-06-18,SD-SD
LC-2019-0379668,1,2019,6,18,2019-06-18,SD-SD
LC-2019-0379693,1,2019,6,18,2019-06-18,SD-SD
LC-2019-0379741,1,2019,6,18,2019-06-18,SD-SD
LC-2019-0379759,1,2019,6,18,2019-06-18,SD-SD
LC-2019-0379778,1,2019,6,18,2019-06-18,SD-SD
LC-2019-0379850,3,2019,6,18,2019-06-18,SD-SD
LC-2019-0379943,1,2019,6,18,2019-06-18,SD-SD
LC-2019-0380016,2,2019,6,18,2019-06-18,SD-SD
LC-2019-0381784,1,2019,6,18,2019-06-18,MOTO-SD
LC-2019-0383802,1,2019,6,18,2019-06-18,SD-SD
LC-2019-0390829,1,2019,6,18,2019-06-18,SD-SD
LC-2019-0391948,1,2019,6,18,2019-06-18,PEATON-SD
LC-2019-0383215,1,2019,6,19,2019-06-19,CICLISTA-SD
LC-2019-0380285,1,2019,6,19,2019-06-19,SD-SD
LC-2019-0380351,1,2019,6,19,2019-06-19,SD-SD
LC-2019-0380464,2,2019,6,19,2019-06-19,SD-SD
LC-2019-0380719,1,2019,6,19,2019-06-19,SD-SD
LC-2019-0380823,1,2019,6,19,2019-06-19,PEATON-SD
LC-2019-0380886,1,2019,6,19,2019-06-19,PEATON-SD
LC-2019-0381100,1,2019,6,19,2019-06-19,SD-SD
LC-2019-0381105,1,2019,6,19,2019-06-19,SD-SD
LC-2019-0381245,1,2019,6,19,2019-06-19,SD-SD
LC-2019-0381254,1,2019,6,19,2019-06-19,SD-SD
LC-2019-0381360,2,2019,6,19,2019-06-19,MOTO-SD
LC-2019-0381373,1,2019,6,19,2019-06-19,SD-SD
LC-2019-0381571,1,2019,6,19,2019-06-19,MOTO-SD
LC-2019-0381794,1,2019,6,19,2019-06-19,SD-SD
LC-2019-0381805,1,2019,6,19,2019-06-19,PEATON-SD
LC-2019-0381843,1,2019,6,19,2019-06-19,SD-SD
LC-2019-0381874,2,2019,6,19,2019-06-19,SD-SD
LC-2019-0381986,1,2019,6,19,2019-06-19,SD-SD
LC-2019-0381998,1,2019,6,19,2019-06-19,SD-SD
LC-2019-0382004,1,2019,6,19,2019-06-19,SD-SD
LC-2019-0382195,1,2019,6,19,2019-06-19,SD-SD
LC-2019-0382292,1,2019,6,19,2019-06-19,MOTO-SD
LC-2019-0382305,1,2019,6,19,2019-06-19,PEATON-SD
LC-2019-0382541,2,2019,6,19,2019-06-19,SD-SD
LC-2019-0382567,1,2019,6,19,2019-06-19,MOTO-SD
LC-2019-0382598,1,2019,6,19,2019-06-19,SD-SD
LC-2019-0382670,1,2019,6,19,2019-06-19,SD-SD
LC-2019-0382687,1,2019,6,19,2019-06-19,AUTO-SD
LC-2019-0383104,1,2019,6,19,2019-06-19,SD-SD
LC-2019-0383518,1,2019,6,19,2019-06-19,SD-SD
LC-2019-0383520,1,2019,6,19,2019-06-19,SD-SD
LC-2019-0383886,1,2019,6,19,2019-06-19,SD-SD
LC-2019-0385941,1,2019,6,19,2019-06-19,SD-SD
LC-2019-0387429,1,2019,6,19,2019-06-19,SD-SD
LC-2019-0406879,1,2019,6,19,2019-06-19,TRANSPORTE PUBLICO-SD
LC-2019-0383259,1,2019,6,20,2019-06-20,CICLISTA-SD
LC-2019-0382755,1,2019,6,20,2019-06-20,SD-SD
LC-2019-0382773,2,2019,6,20,2019-06-20,SD-SD
LC-2019-0382891,1,2019,6,20,2019-06-20,SD-SD
LC-2019-0382923,1,2019,6,20,2019-06-20,SD-SD
LC-2019-0383030,2,2019,6,20,2019-06-20,SD-SD
LC-2019-0383339,1,2019,6,20,2019-06-20,SD-SD
LC-2019-0383346,1,2019,6,20,2019-06-20,MOTO-SD
LC-2019-0383499,1,2019,6,20,2019-06-20,SD-SD
LC-2019-0383622,1,2019,6,20,2019-06-20,MOTO-SD
LC-2019-0383645,1,2019,6,20,2019-06-20,SD-SD
LC-2019-0383743,3,2019,6,20,2019-06-20,SD-SD
LC-2019-0383744,1,2019,6,20,2019-06-20,SD-SD
LC-2019-0383896,1,2019,6,20,2019-06-20,SD-SD
LC-2019-0383906,1,2019,6,20,2019-06-20,SD-SD
LC-2019-0384015,1,2019,6,20,2019-06-20,SD-SD
LC-2019-0384019,1,2019,6,20,2019-06-20,SD-SD
LC-2019-0384068,1,2019,6,20,2019-06-20,SD-SD
LC-2019-0384096,1,2019,6,20,2019-06-20,SD-SD
LC-2019-0388933,1,2019,6,20,2019-06-20,TRANSPORTE PUBLICO-SD
LC-2019-0386031,1,2019,6,21,2019-06-21,CICLISTA-SD
LC-2019-0413784,1,2019,6,21,2019-06-21,CICLISTA-SD
LC-2019-0384242,1,2019,6,21,2019-06-21,AUTO-SD
LC-2019-0384311,1,2019,6,21,2019-06-21,MOTO-SD
LC-2019-0384538,1,2019,6,21,2019-06-21,AUTO-SD
LC-2019-0384717,1,2019,6,21,2019-06-21,SD-SD
LC-2019-0384786,1,2019,6,21,2019-06-21,SD-SD
LC-2019-0384903,1,2019,6,21,2019-06-21,SD-SD
LC-2019-0384934,1,2019,6,21,2019-06-21,SD-SD
LC-2019-0385021,1,2019,6,21,2019-06-21,SD-SD
LC-2019-0385060,1,2019,6,21,2019-06-21,SD-SD
LC-2019-0385103,1,2019,6,21,2019-06-21,SD-SD
LC-2019-0385208,1,2019,6,21,2019-06-21,SD-SD
LC-2019-0385219,1,2019,6,21,2019-06-21,SD-SD
LC-2019-0385523,1,2019,6,21,2019-06-21,SD-SD
LC-2019-0385717,1,2019,6,21,2019-06-21,MOTO-SD
LC-2019-0385875,1,2019,6,21,2019-06-21,SD-SD
LC-2019-0385921,1,2019,6,21,2019-06-21,SD-SD
LC-2019-0386115,1,2019,6,21,2019-06-21,SD-SD
LC-2019-0386146,1,2019,6,21,2019-06-21,SD-SD
LC-2019-0386149,1,2019,6,21,2019-06-21,SD-SD
LC-2019-0386235,1,2019,6,21,2019-06-21,MOTO-SD
LC-2019-0386264,1,2019,6,21,2019-06-21,MOTO-SD
LC-2019-0386374,1,2019,6,21,2019-06-21,SD-SD
LC-2019-0386395,1,2019,6,21,2019-06-21,SD-SD
LC-2019-0386492,1,2019,6,21,2019-06-21,SD-SD
LC-2019-0386536,1,2019,6,21,2019-06-21,SD-SD
LC-2019-0386569,1,2019,6,21,2019-06-21,MOTO-SD
LC-2019-0386717,1,2019,6,21,2019-06-21,SD-SD
LC-2019-0388339,1,2019,6,21,2019-06-21,MOTO-SD
LC-2019-0388671,1,2019,6,21,2019-06-21,MOTO-SD
LC-2019-0386742,1,2019,6,22,2019-06-22,SD-SD
LC-2019-0387029,2,2019,6,22,2019-06-22,SD-SD
LC-2019-0387062,1,2019,6,22,2019-06-22,SD-SD
LC-2019-0387365,1,2019,6,22,2019-06-22,SD-SD
LC-2019-0387594,1,2019,6,22,2019-06-22,SD-SD
LC-2019-0387616,1,2019,6,22,2019-06-22,SD-SD
LC-2019-0387738,1,2019,6,22,2019-06-22,SD-SD
LC-2019-0387775,1,2019,6,22,2019-06-22,SD-SD
LC-2019-0387839,4,2019,6,22,2019-06-22,SD-SD
LC-2019-0387939,1,2019,6,22,2019-06-22,SD-SD
LC-2019-0388030,2,2019,6,22,2019-06-22,SD-SD
LC-2019-0388091,1,2019,6,22,2019-06-22,SD-SD
LC-2019-0388116,1,2019,6,22,2019-06-22,SD-SD
LC-2019-0388170,1,2019,6,22,2019-06-22,AUTO-SD
LC-2019-0388288,1,2019,6,22,2019-06-22,MOTO-SD
LC-2019-0424630,1,2019,6,22,2019-06-22,SD-SD
LC-2019-0388505,1,2019,6,23,2019-06-23,SD-SD
LC-2019-0388536,3,2019,6,23,2019-06-23,SD-SD
LC-2019-0388539,2,2019,6,23,2019-06-23,SD-SD
LC-2019-0388575,1,2019,6,23,2019-06-23,SD-SD
LC-2019-0388582,2,2019,6,23,2019-06-23,SD-SD
LC-2019-0388906,1,2019,6,23,2019-06-23,SD-SD
LC-2019-0388992,2,2019,6,23,2019-06-23,SD-SD
LC-2019-0389016,1,2019,6,23,2019-06-23,SD-SD
LC-2019-0389140,1,2019,6,23,2019-06-23,SD-SD
LC-2019-0389274,1,2019,6,23,2019-06-23,SD-SD
LC-2019-0389379,1,2019,6,23,2019-06-23,SD-SD
LC-2019-0391508,1,2019,6,24,2019-06-24,CICLISTA-SD
LC-2019-0389566,2,2019,6,24,2019-06-24,SD-SD
LC-2019-0389569,1,2019,6,24,2019-06-24,AUTO-SD
LC-2019-0389904,2,2019,6,24,2019-06-24,SD-SD
LC-2019-0390074,1,2019,6,24,2019-06-24,SD-SD
LC-2019-0390227,1,2019,6,24,2019-06-24,SD-SD
LC-2019-0390552,1,2019,6,24,2019-06-24,SD-SD
LC-2019-0390665,1,2019,6,24,2019-06-24,SD-SD
LC-2019-0390677,1,2019,6,24,2019-06-24,SD-SD
LC-2019-0391073,2,2019,6,24,2019-06-24,MOTO-SD
LC-2019-0391100,1,2019,6,24,2019-06-24,SD-SD
LC-2019-0391249,1,2019,6,24,2019-06-24,SD-SD
LC-2019-0391255,1,2019,6,24,2019-06-24,SD-SD
LC-2019-0391262,1,2019,6,24,2019-06-24,SD-SD
LC-2019-0391264,1,2019,6,24,2019-06-24,SD-SD
LC-2019-0391266,1,2019,6,24,2019-06-24,SD-SD
LC-2019-0391294,1,2019,6,24,2019-06-24,SD-SD
LC-2019-0391351,1,2019,6,24,2019-06-24,SD-SD
LC-2019-0391637,3,2019,6,24,2019-06-24,SD-SD
LC-2019-0391711,1,2019,6,24,2019-06-24,SD-SD
LC-2019-0391783,1,2019,6,24,2019-06-24,SD-SD
LC-2019-0391857,2,2019,6,24,2019-06-24,SD-SD
LC-2019-0391859,1,2019,6,24,2019-06-24,SD-SD
LC-2019-0392035,3,2019,6,24,2019-06-24,SD-SD
LC-2019-0392154,3,2019,6,24,2019-06-24,SD-SD
LC-2019-0393256,1,2019,6,24,2019-06-24,SD-SD
LC-2019-0396554,1,2019,6,24,2019-06-24,SD-SD
LC-2019-0399316,1,2019,6,24,2019-06-24,MOTO-SD
LC-2019-0392239,1,2019,6,25,2019-06-25,SD-SD
LC-2019-0392428,1,2019,6,25,2019-06-25,SD-SD
LC-2019-0392798,1,2019,6,25,2019-06-25,PEATON-SD
LC-2019-0392980,1,2019,6,25,2019-06-25,SD-SD
LC-2019-0393171,1,2019,6,25,2019-06-25,MOTO-SD
LC-2019-0393199,1,2019,6,25,2019-06-25,SD-SD
LC-2019-0393316,1,2019,6,25,2019-06-25,SD-SD
LC-2019-0393454,1,2019,6,25,2019-06-25,MOTO-SD
LC-2019-0393767,1,2019,6,25,2019-06-25,MOTO-SD
LC-2019-0393893,1,2019,6,25,2019-06-25,SD-SD
LC-2019-0393994,1,2019,6,25,2019-06-25,SD-SD
LC-2019-0394022,1,2019,6,25,2019-06-25,SD-SD
LC-2019-0394193,1,2019,6,25,2019-06-25,SD-SD
LC-2019-0394276,1,2019,6,25,2019-06-25,SD-SD
LC-2019-0394361,3,2019,6,25,2019-06-25,SD-SD
LC-2019-0394371,1,2019,6,25,2019-06-25,SD-SD
LC-2019-0394412,1,2019,6,25,2019-06-25,SD-SD
LC-2019-0394554,1,2019,6,25,2019-06-25,SD-SD
LC-2019-0394597,1,2019,6,25,2019-06-25,AUTO-SD
LC-2019-0394619,1,2019,6,25,2019-06-25,SD-SD
LC-2019-0394667,1,2019,6,25,2019-06-25,SD-SD
LC-2019-0394727,1,2019,6,25,2019-06-25,AUTO-SD
LC-2019-0394770,1,2019,6,25,2019-06-25,SD-SD
LC-2019-0394887,1,2019,6,25,2019-06-25,SD-SD
LC-2019-0395012,1,2019,6,25,2019-06-25,SD-SD
LC-2019-0395021,2,2019,6,25,2019-06-25,SD-SD
LC-2019-0395028,1,2019,6,25,2019-06-25,SD-SD
LC-2019-0395040,2,2019,6,25,2019-06-25,SD-SD
LC-2019-0395060,1,2019,6,25,2019-06-25,SD-SD
LC-2019-0395071,1,2019,6,25,2019-06-25,SD-SD
LC-2019-0395082,2,2019,6,25,2019-06-25,SD-SD
LC-2019-0395101,1,2019,6,25,2019-06-25,SD-SD
LC-2019-0395102,1,2019,6,25,2019-06-25,SD-SD
LC-2019-0395231,1,2019,6,25,2019-06-25,SD-SD
LC-2019-0395235,1,2019,6,25,2019-06-25,MOTO-SD
LC-2019-0395296,2,2019,6,25,2019-06-25,SD-SD
